case_id,src_label,dst_label,count
CASE_00216,alibi_claim,location_public_space,99
CASE_00216,alibi_claim,motive_jealousy_revenge,9
CASE_00216,alibi_claim,murder,261
CASE_00216,alibi_claim,planning_premeditation,63
CASE_00216,alibi_claim,weapon_firearm,99
CASE_00216,alibi_claim,weapon_petrol_fire,9
CASE_00216,assault_method_shooting,abduction,3
CASE_00216,assault_method_shooting,alibi_claim,9
CASE_00216,assault_method_shooting,confession_or_admission,7
CASE_00216,assault_method_shooting,encounter,1
CASE_00216,assault_method_shooting,joint_enterprise_presence,4
CASE_00216,assault_method_shooting,location_public_space,11
CASE_00216,assault_method_shooting,motive_jealousy_revenge,1
CASE_00216,assault_method_shooting,murder,29
CASE_00216,assault_method_shooting,planning_premeditation,7
CASE_00216,assault_method_shooting,weapon_firearm,11
CASE_00216,assault_method_shooting,weapon_petrol_fire,1
CASE_00216,confession_or_admission,abduction,21
CASE_00216,confession_or_admission,alibi_claim,63
CASE_00216,confession_or_admission,assault_method_shooting,7
CASE_00216,confession_or_admission,confession_or_admission,42
CASE_00216,confession_or_admission,encounter,7
CASE_00216,confession_or_admission,joint_enterprise_presence,28
CASE_00216,confession_or_admission,location_public_space,77
CASE_00216,confession_or_admission,motive_jealousy_revenge,7
CASE_00216,confession_or_admission,murder,203
CASE_00216,confession_or_admission,planning_premeditation,49
CASE_00216,confession_or_admission,weapon_firearm,77
CASE_00216,confession_or_admission,weapon_petrol_fire,7
CASE_00216,encounter,abduction,3
CASE_00216,encounter,alibi_claim,9
CASE_00216,encounter,assault_method_shooting,1
CASE_00216,encounter,confession_or_admission,7
CASE_00216,encounter,joint_enterprise_presence,4
CASE_00216,encounter,location_public_space,11
CASE_00216,encounter,motive_jealousy_revenge,1
CASE_00216,encounter,murder,29
CASE_00216,encounter,planning_premeditation,7
CASE_00216,encounter,weapon_firearm,11
CASE_00216,encounter,weapon_petrol_fire,1
CASE_00216,joint_enterprise_presence,abduction,12
CASE_00216,joint_enterprise_presence,alibi_claim,36
CASE_00216,joint_enterprise_presence,assault_method_shooting,4
CASE_00216,joint_enterprise_presence,confession_or_admission,28
CASE_00216,joint_enterprise_presence,encounter,4
CASE_00216,joint_enterprise_presence,joint_enterprise_presence,12
CASE_00216,joint_enterprise_presence,location_public_space,44
CASE_00216,joint_enterprise_presence,motive_jealousy_revenge,4
CASE_00216,joint_enterprise_presence,murder,116
CASE_00216,joint_enterprise_presence,planning_premeditation,28
CASE_00216,joint_enterprise_presence,weapon_firearm,44
CASE_00216,joint_enterprise_presence,weapon_petrol_fire,4
CASE_00216,location_public_space,abduction,33
CASE_00216,location_public_space,alibi_claim,99
CASE_00216,location_public_space,assault_method_shooting,11
CASE_00216,location_public_space,confession_or_admission,77
CASE_00216,location_public_space,encounter,11
CASE_00216,location_public_space,joint_enterprise_presence,44
CASE_00216,location_public_space,location_public_space,110
CASE_00216,location_public_space,motive_jealousy_revenge,11
CASE_00216,location_public_space,murder,319
CASE_00216,location_public_space,planning_premeditation,77
CASE_00216,location_public_space,weapon_firearm,121
CASE_00216,location_public_space,weapon_petrol_fire,11
CASE_00216,motive_jealousy_revenge,abduction,3
CASE_00216,motive_jealousy_revenge,alibi_claim,9
CASE_00216,motive_jealousy_revenge,assault_method_shooting,1
CASE_00216,motive_jealousy_revenge,confession_or_admission,7
CASE_00216,motive_jealousy_revenge,encounter,1
CASE_00216,motive_jealousy_revenge,joint_enterprise_presence,4
CASE_00216,motive_jealousy_revenge,location_public_space,11
CASE_00216,motive_jealousy_revenge,murder,29
CASE_00216,motive_jealousy_revenge,planning_premeditation,7
CASE_00216,motive_jealousy_revenge,weapon_firearm,11
CASE_00216,motive_jealousy_revenge,weapon_petrol_fire,1
CASE_00216,murder,abduction,87
CASE_00216,murder,alibi_claim,261
CASE_00216,murder,assault_method_shooting,29
CASE_00216,murder,confession_or_admission,203
CASE_00216,murder,encounter,29
CASE_00216,murder,joint_enterprise_presence,116
CASE_00216,murder,location_public_space,319
CASE_00216,murder,motive_jealousy_revenge,29
CASE_00216,murder,murder,812
CASE_00216,murder,planning_premeditation,203
CASE_00216,murder,weapon_firearm,319
CASE_00216,murder,weapon_petrol_fire,29
CASE_00216,planning_premeditation,abduction,21
CASE_00216,planning_premeditation,alibi_claim,63
CASE_00216,planning_premeditation,assault_method_shooting,7
CASE_00216,planning_premeditation,confession_or_admission,49
CASE_00216,planning_premeditation,encounter,7
CASE_00216,planning_premeditation,joint_enterprise_presence,28
CASE_00216,planning_premeditation,location_public_space,77
CASE_00216,planning_premeditation,motive_jealousy_revenge,7
CASE_00216,planning_premeditation,murder,203
CASE_00216,planning_premeditation,planning_premeditation,42
CASE_00216,planning_premeditation,weapon_firearm,77
CASE_00216,planning_premeditation,weapon_petrol_fire,7
CASE_00216,weapon_firearm,abduction,33
CASE_00216,weapon_firearm,alibi_claim,99
CASE_00216,weapon_firearm,assault_method_shooting,11
CASE_00216,weapon_firearm,confession_or_admission,77
CASE_00216,weapon_firearm,encounter,11
CASE_00216,weapon_firearm,joint_enterprise_presence,44
CASE_00216,weapon_firearm,location_public_space,121
CASE_00216,weapon_firearm,motive_jealousy_revenge,11
CASE_00216,weapon_firearm,murder,319
CASE_00216,weapon_firearm,planning_premeditation,77
CASE_00216,weapon_firearm,weapon_firearm,110
CASE_00216,weapon_firearm,weapon_petrol_fire,11
CASE_00216,weapon_petrol_fire,abduction,3
CASE_00216,weapon_petrol_fire,alibi_claim,9
CASE_00216,weapon_petrol_fire,assault_method_shooting,1
CASE_00216,weapon_petrol_fire,confession_or_admission,7
CASE_00216,weapon_petrol_fire,encounter,1
CASE_00216,weapon_petrol_fire,joint_enterprise_presence,4
CASE_00216,weapon_petrol_fire,location_public_space,11
CASE_00216,weapon_petrol_fire,motive_jealousy_revenge,1
CASE_00216,weapon_petrol_fire,murder,29
CASE_00216,weapon_petrol_fire,planning_premeditation,7
CASE_00216,weapon_petrol_fire,weapon_firearm,11
CASE_00225,accessory_or_complicity,accessory_or_complicity,56
CASE_00225,accessory_or_complicity,assault_method_blunt_force,8
CASE_00225,accessory_or_complicity,assault_method_stabbing,8
CASE_00225,accessory_or_complicity,confession_or_admission,16
CASE_00225,accessory_or_complicity,defendant_intoxicated,8
CASE_00225,accessory_or_complicity,encounter,16
CASE_00225,accessory_or_complicity,flight_after_offence,24
CASE_00225,accessory_or_complicity,location_public_space,48
CASE_00225,accessory_or_complicity,murder,184
CASE_00225,accessory_or_complicity,planning_premeditation,56
CASE_00225,accessory_or_complicity,strangulation,8
CASE_00225,accessory_or_complicity,unlawful_killing,8
CASE_00225,accessory_or_complicity,weapon_sharp,16
CASE_00225,accessory_or_complicity,withdrawal_effective,8
CASE_00225,assault_method_blunt_force,accessory_or_complicity,8
CASE_00225,assault_method_blunt_force,assault_method_stabbing,1
CASE_00225,assault_method_blunt_force,confession_or_admission,2
CASE_00225,assault_method_blunt_force,defendant_intoxicated,1
CASE_00225,assault_method_blunt_force,encounter,2
CASE_00225,assault_method_blunt_force,flight_after_offence,3
CASE_00225,assault_method_blunt_force,location_public_space,6
CASE_00225,assault_method_blunt_force,murder,23
CASE_00225,assault_method_blunt_force,planning_premeditation,7
CASE_00225,assault_method_blunt_force,strangulation,1
CASE_00225,assault_method_blunt_force,unlawful_killing,1
CASE_00225,assault_method_blunt_force,weapon_sharp,2
CASE_00225,assault_method_blunt_force,withdrawal_effective,1
CASE_00225,assault_method_stabbing,accessory_or_complicity,8
CASE_00225,assault_method_stabbing,assault_method_blunt_force,1
CASE_00225,assault_method_stabbing,confession_or_admission,2
CASE_00225,assault_method_stabbing,defendant_intoxicated,1
CASE_00225,assault_method_stabbing,encounter,2
CASE_00225,assault_method_stabbing,flight_after_offence,3
CASE_00225,assault_method_stabbing,location_public_space,6
CASE_00225,assault_method_stabbing,murder,23
CASE_00225,assault_method_stabbing,planning_premeditation,7
CASE_00225,assault_method_stabbing,strangulation,1
CASE_00225,assault_method_stabbing,unlawful_killing,1
CASE_00225,assault_method_stabbing,weapon_sharp,2
CASE_00225,assault_method_stabbing,withdrawal_effective,1
CASE_00225,confession_or_admission,accessory_or_complicity,16
CASE_00225,confession_or_admission,assault_method_blunt_force,2
CASE_00225,confession_or_admission,assault_method_stabbing,2
CASE_00225,confession_or_admission,confession_or_admission,2
CASE_00225,confession_or_admission,defendant_intoxicated,2
CASE_00225,confession_or_admission,encounter,4
CASE_00225,confession_or_admission,flight_after_offence,6
CASE_00225,confession_or_admission,location_public_space,12
CASE_00225,confession_or_admission,murder,46
CASE_00225,confession_or_admission,planning_premeditation,14
CASE_00225,confession_or_admission,strangulation,2
CASE_00225,confession_or_admission,unlawful_killing,2
CASE_00225,confession_or_admission,weapon_sharp,4
CASE_00225,confession_or_admission,withdrawal_effective,2
CASE_00225,defendant_intoxicated,accessory_or_complicity,8
CASE_00225,defendant_intoxicated,assault_method_blunt_force,1
CASE_00225,defendant_intoxicated,assault_method_stabbing,1
CASE_00225,defendant_intoxicated,confession_or_admission,2
CASE_00225,defendant_intoxicated,encounter,2
CASE_00225,defendant_intoxicated,flight_after_offence,3
CASE_00225,defendant_intoxicated,location_public_space,6
CASE_00225,defendant_intoxicated,murder,23
CASE_00225,defendant_intoxicated,planning_premeditation,7
CASE_00225,defendant_intoxicated,strangulation,1
CASE_00225,defendant_intoxicated,unlawful_killing,1
CASE_00225,defendant_intoxicated,weapon_sharp,2
CASE_00225,defendant_intoxicated,withdrawal_effective,1
CASE_00225,encounter,accessory_or_complicity,16
CASE_00225,encounter,assault_method_blunt_force,2
CASE_00225,encounter,assault_method_stabbing,2
CASE_00225,encounter,confession_or_admission,4
CASE_00225,encounter,defendant_intoxicated,2
CASE_00225,encounter,encounter,2
CASE_00225,encounter,flight_after_offence,6
CASE_00225,encounter,location_public_space,12
CASE_00225,encounter,murder,46
CASE_00225,encounter,planning_premeditation,14
CASE_00225,encounter,strangulation,2
CASE_00225,encounter,unlawful_killing,2
CASE_00225,encounter,weapon_sharp,4
CASE_00225,encounter,withdrawal_effective,2
CASE_00225,flight_after_offence,accessory_or_complicity,24
CASE_00225,flight_after_offence,assault_method_blunt_force,3
CASE_00225,flight_after_offence,assault_method_stabbing,3
CASE_00225,flight_after_offence,confession_or_admission,6
CASE_00225,flight_after_offence,defendant_intoxicated,3
CASE_00225,flight_after_offence,encounter,6
CASE_00225,flight_after_offence,flight_after_offence,6
CASE_00225,flight_after_offence,location_public_space,18
CASE_00225,flight_after_offence,murder,69
CASE_00225,flight_after_offence,planning_premeditation,21
CASE_00225,flight_after_offence,strangulation,3
CASE_00225,flight_after_offence,unlawful_killing,3
CASE_00225,flight_after_offence,weapon_sharp,6
CASE_00225,flight_after_offence,withdrawal_effective,3
CASE_00225,location_public_space,accessory_or_complicity,48
CASE_00225,location_public_space,assault_method_blunt_force,6
CASE_00225,location_public_space,assault_method_stabbing,6
CASE_00225,location_public_space,confession_or_admission,12
CASE_00225,location_public_space,defendant_intoxicated,6
CASE_00225,location_public_space,encounter,12
CASE_00225,location_public_space,flight_after_offence,18
CASE_00225,location_public_space,location_public_space,30
CASE_00225,location_public_space,murder,138
CASE_00225,location_public_space,planning_premeditation,42
CASE_00225,location_public_space,strangulation,6
CASE_00225,location_public_space,unlawful_killing,6
CASE_00225,location_public_space,weapon_sharp,12
CASE_00225,location_public_space,withdrawal_effective,6
CASE_00225,murder,accessory_or_complicity,184
CASE_00225,murder,assault_method_blunt_force,23
CASE_00225,murder,assault_method_stabbing,23
CASE_00225,murder,confession_or_admission,46
CASE_00225,murder,defendant_intoxicated,23
CASE_00225,murder,encounter,46
CASE_00225,murder,flight_after_offence,69
CASE_00225,murder,location_public_space,138
CASE_00225,murder,murder,506
CASE_00225,murder,planning_premeditation,161
CASE_00225,murder,strangulation,23
CASE_00225,murder,unlawful_killing,23
CASE_00225,murder,weapon_sharp,46
CASE_00225,murder,withdrawal_effective,23
CASE_00225,planning_premeditation,accessory_or_complicity,56
CASE_00225,planning_premeditation,assault_method_blunt_force,7
CASE_00225,planning_premeditation,assault_method_stabbing,7
CASE_00225,planning_premeditation,confession_or_admission,14
CASE_00225,planning_premeditation,defendant_intoxicated,7
CASE_00225,planning_premeditation,encounter,14
CASE_00225,planning_premeditation,flight_after_offence,21
CASE_00225,planning_premeditation,location_public_space,42
CASE_00225,planning_premeditation,murder,161
CASE_00225,planning_premeditation,planning_premeditation,42
CASE_00225,planning_premeditation,strangulation,7
CASE_00225,planning_premeditation,unlawful_killing,7
CASE_00225,planning_premeditation,weapon_sharp,14
CASE_00225,planning_premeditation,withdrawal_effective,7
CASE_00225,strangulation,accessory_or_complicity,8
CASE_00225,strangulation,assault_method_blunt_force,1
CASE_00225,strangulation,assault_method_stabbing,1
CASE_00225,strangulation,confession_or_admission,2
CASE_00225,strangulation,defendant_intoxicated,1
CASE_00225,strangulation,encounter,2
CASE_00225,strangulation,flight_after_offence,3
CASE_00225,strangulation,location_public_space,6
CASE_00225,strangulation,murder,23
CASE_00225,strangulation,planning_premeditation,7
CASE_00225,strangulation,unlawful_killing,1
CASE_00225,strangulation,weapon_sharp,2
CASE_00225,strangulation,withdrawal_effective,1
CASE_00225,unlawful_killing,accessory_or_complicity,8
CASE_00225,unlawful_killing,assault_method_blunt_force,1
CASE_00225,unlawful_killing,assault_method_stabbing,1
CASE_00225,unlawful_killing,confession_or_admission,2
CASE_00225,unlawful_killing,defendant_intoxicated,1
CASE_00225,unlawful_killing,encounter,2
CASE_00225,unlawful_killing,flight_after_offence,3
CASE_00225,unlawful_killing,location_public_space,6
CASE_00225,unlawful_killing,murder,23
CASE_00225,unlawful_killing,planning_premeditation,7
CASE_00225,unlawful_killing,strangulation,1
CASE_00225,unlawful_killing,weapon_sharp,2
CASE_00225,unlawful_killing,withdrawal_effective,1
CASE_00225,weapon_sharp,accessory_or_complicity,16
CASE_00225,weapon_sharp,assault_method_blunt_force,2
CASE_00225,weapon_sharp,assault_method_stabbing,2
CASE_00225,weapon_sharp,confession_or_admission,4
CASE_00225,weapon_sharp,defendant_intoxicated,2
CASE_00225,weapon_sharp,encounter,4
CASE_00225,weapon_sharp,flight_after_offence,6
CASE_00225,weapon_sharp,location_public_space,12
CASE_00225,weapon_sharp,murder,46
CASE_00225,weapon_sharp,planning_premeditation,14
CASE_00225,weapon_sharp,strangulation,2
CASE_00225,weapon_sharp,unlawful_killing,2
CASE_00225,weapon_sharp,weapon_sharp,2
CASE_00225,weapon_sharp,withdrawal_effective,2
CASE_00225,withdrawal_effective,accessory_or_complicity,8
CASE_00225,withdrawal_effective,assault_method_blunt_force,1
CASE_00225,withdrawal_effective,assault_method_stabbing,1
CASE_00225,withdrawal_effective,confession_or_admission,2
CASE_00225,withdrawal_effective,defendant_intoxicated,1
CASE_00225,withdrawal_effective,encounter,2
CASE_00225,withdrawal_effective,flight_after_offence,3
CASE_00225,withdrawal_effective,location_public_space,6
CASE_00225,withdrawal_effective,murder,23
CASE_00225,withdrawal_effective,planning_premeditation,7
CASE_00225,withdrawal_effective,strangulation,1
CASE_00225,withdrawal_effective,unlawful_killing,1
CASE_00225,withdrawal_effective,weapon_sharp,2
CASE_00232,accessory_or_complicity,accessory_or_complicity,6
CASE_00232,accessory_or_complicity,actus_reus_killing,27
CASE_00232,accessory_or_complicity,alibi_claim,3
CASE_00232,accessory_or_complicity,assault_method_blunt_force,3
CASE_00232,accessory_or_complicity,confession_or_admission,6
CASE_00232,accessory_or_complicity,encounter,3
CASE_00232,accessory_or_complicity,location_private_dwelling,9
CASE_00232,accessory_or_complicity,location_public_space,3
CASE_00232,accessory_or_complicity,murder,63
CASE_00232,accessory_or_complicity,planning_premeditation,12
CASE_00232,accessory_or_complicity,weapon_blunt,3
CASE_00232,accessory_or_complicity,weapon_sharp,6
CASE_00232,actus_reus_killing,accessory_or_complicity,27
